wardName,wardCode,districtName,districtCode,provinceName,provinceCode
Xã Ia JLơi,24215,Huyện Ea Súp,646,Tỉnh Đắk Lắk,66
Xã Ia Lốp,24214,Huyện Ea Súp,646,Tỉnh Đắk Lắk,66
Xã Ia RVê,24221,Huyện Ea Súp,646,Tỉnh Đắk Lắk,66
Xã Ya Tờ Mốt,24220,Huyện Ea Súp,646,Tỉnh Đắk Lắk,66
Thị trấn Buôn Trấp,24538,Huyện Krông A Na,655,Tỉnh Đắk Lắk,66
Xã Bình Hòa,24574,Huyện Krông A Na,655,Tỉnh Đắk Lắk,66
Xã Băng A Drênh,24568,Huyện Krông A Na,655,Tỉnh Đắk Lắk,66
Xã Dray Sáp,24556,Huyện Krông A Na,655,Tỉnh Đắk Lắk,66
Xã Dur KMăl,24571,Huyện Krông A Na,655,Tỉnh Đắk Lắk,66
Xã Ea Bông,24565,Huyện Krông A Na,655,Tỉnh Đắk Lắk,66
Xã Ea Na,24559,Huyện Krông A Na,655,Tỉnh Đắk Lắk,66
Xã Quảng Điền,24577,Huyện Krông A Na,655,Tỉnh Đắk Lắk,66
Thị trấn Krông Kmar,24448,Huyện Krông Bông,653,Tỉnh Đắk Lắk,66
Xã Cư Drăm,24484,Huyện Krông Bông,653,Tỉnh Đắk Lắk,66
Xã Cư KTy,24454,Huyện Krông Bông,653,Tỉnh Đắk Lắk,66
Xã Cư Pui,24478,Huyện Krông Bông,653,Tỉnh Đắk Lắk,66
Xã Dang Kang,24451,Huyện Krông Bông,653,Tỉnh Đắk Lắk,66
Xã Ea Trul,24472,Huyện Krông Bông,653,Tỉnh Đắk Lắk,66
Xã Hòa Lễ,24466,Huyện Krông Bông,653,Tỉnh Đắk Lắk,66
Xã Hòa Phong,24463,Huyện Krông Bông,653,Tỉnh Đắk Lắk,66
Xã Hòa Sơn,24481,Huyện Krông Bông,653,Tỉnh Đắk Lắk,66
Xã Hòa Thành,24457,Huyện Krông Bông,653,Tỉnh Đắk Lắk,66
Xã Khuê Ngọc Điền,24475,Huyện Krông Bông,653,Tỉnh Đắk Lắk,66
Xã Yang Mao,24487,Huyện Krông Bông,653,Tỉnh Đắk Lắk,66
Xã Yang Reh,24469,Huyện Krông Bông,653,Tỉnh Đắk Lắk,66
Thị trấn Pơng Drang,24316,Huyện Krông Búk,649,Tỉnh Đắk Lắk,66
Xã Chư KBô,24310,Huyện Krông Búk,649,Tỉnh Đắk Lắk,66
Xã Cư Né,24307,Huyện Krông Búk,649,Tỉnh Đắk Lắk,66
Xã Cư Pơng,24313,Huyện Krông Búk,649,Tỉnh Đắk Lắk,66
Xã Ea Ngai,24319,Huyện Krông Búk,649,Tỉnh Đắk Lắk,66
Xã Ea Sin,24314,Huyện Krông Búk,649,Tỉnh Đắk Lắk,66
Xã Tân Lập,24317,Huyện Krông Búk,649,Tỉnh Đắk Lắk,66
Thị trấn Krông Năng,24343,Huyện Krông Năng,650,Tỉnh Đắk Lắk,66
Xã Cư Klông,24367,Huyện Krông Năng,650,Tỉnh Đắk Lắk,66
Xã Ea Dăh,24360,Huyện Krông Năng,650,Tỉnh Đắk Lắk,66
Xã Ea Hồ,24361,Huyện Krông Năng,650,Tỉnh Đắk Lắk,66
Xã Ea Puk,24359,Huyện Krông Năng,650,Tỉnh Đắk Lắk,66
Xã Ea Tam,24352,Huyện Krông Năng,650,Tỉnh Đắk Lắk,66
Xã Ea Tân,24370,Huyện Krông Năng,650,Tỉnh Đắk Lắk,66
Xã Ea Tóh,24349,Huyện Krông Năng,650,Tỉnh Đắk Lắk,66
Xã Phú Lộc,24355,Huyện Krông Năng,650,Tỉnh Đắk Lắk,66
Xã Phú Xuân,24364,Huyện Krông Năng,650,Tỉnh Đắk Lắk,66
Xã Tam Giang,24358,Huyện Krông Năng,650,Tỉnh Đắk Lắk,66
Xã ĐLiê Ya,24346,Huyện Krông Năng,650,Tỉnh Đắk Lắk,66
Thị trấn Phước An,24490,Huyện Krông Pắc,654,Tỉnh Đắk Lắk,66
Xã Ea Hiu,24520,Huyện Krông Pắc,654,Tỉnh Đắk Lắk,66
Xã Ea KNuec,24505,Huyện Krông Pắc,654,Tỉnh Đắk Lắk,66
Xã Ea Kly,24496,Huyện Krông Pắc,654,Tỉnh Đắk Lắk,66
Xã Ea Kuăng,24514,Huyện Krông Pắc,654,Tỉnh Đắk Lắk,66
Xã Ea Kênh,24499,Huyện Krông Pắc,654,Tỉnh Đắk Lắk,66
Xã Ea Phê,24502,Huyện Krông Pắc,654,Tỉnh Đắk Lắk,66
Xã Ea Uy,24532,Huyện Krông Pắc,654,Tỉnh Đắk Lắk,66
Xã Ea Yiêng,24535,Huyện Krông Pắc,654,Tỉnh Đắk Lắk,66
Xã Ea Yông,24508,Huyện Krông Pắc,654,Tỉnh Đắk Lắk,66
Xã Hòa An,24511,Huyện Krông Pắc,654,Tỉnh Đắk Lắk,66
Xã Hòa Tiến,24523,Huyện Krông Pắc,654,Tỉnh Đắk Lắk,66
Xã Hòa Đông,24517,Huyện Krông Pắc,654,Tỉnh Đắk Lắk,66
Xã KRông Búk,24493,Huyện Krông Pắc,654,Tỉnh Đắk Lắk,66
Xã Tân Tiến,24526,Huyện Krông Pắc,654,Tỉnh Đắk Lắk,66
Xã Vụ Bổn,24529,Huyện Krông Pắc,654,Tỉnh Đắk Lắk,66
Thị trấn Liên Sơn,24580,Huyện Lắk,656,Tỉnh Đắk Lắk,66
Xã Buôn Triết,24592,Huyện Lắk,656,Tỉnh Đắk Lắk,66
Xã Buôn Tría,24595,Huyện Lắk,656,Tỉnh Đắk Lắk,66
Xã Bông Krang,24586,Huyện Lắk,656,Tỉnh Đắk Lắk,66
Xã Ea R'Bin,24610,Huyện Lắk,656,Tỉnh Đắk Lắk,66
Xã Krông Nô,24604,Huyện Lắk,656,Tỉnh Đắk Lắk,66
Xã Nam Ka,24607,Huyện Lắk,656,Tỉnh Đắk Lắk,66
Xã Yang Tao,24583,Huyện Lắk,656,Tỉnh Đắk Lắk,66
Xã Đắk Liêng,24589,Huyện Lắk,656,Tỉnh Đắk Lắk,66
Xã Đắk Nuê,24601,Huyện Lắk,656,Tỉnh Đắk Lắk,66
Xã Đắk Phơi,24598,Huyện Lắk,656,Tỉnh Đắk Lắk,66
Thị trấn M'Đrắk,24412,Huyện M'Đrắk,652,Tỉnh Đắk Lắk,66
Xã Cư K Róa,24439,Huyện M'Đrắk,652,Tỉnh Đắk Lắk,66
Xã Cư M'ta,24436,Huyện M'Đrắk,652,Tỉnh Đắk Lắk,66
Xã Cư Prao,24415,Huyện M'Đrắk,652,Tỉnh Đắk Lắk,66
Xã Cư San,24444,Huyện M'Đrắk,652,Tỉnh Đắk Lắk,66
Xã Ea H'MLay,24424,Huyện M'Đrắk,652,Tỉnh Đắk Lắk,66
Xã Ea Lai,24421,Huyện M'Đrắk,652,Tỉnh Đắk Lắk,66
Xã Ea M' Doal,24430,Huyện M'Đrắk,652,Tỉnh Đắk Lắk,66
Xã Ea Pil,24418,Huyện M'Đrắk,652,Tỉnh Đắk Lắk,66
Xã Ea Riêng,24433,Huyện M'Đrắk,652,Tỉnh Đắk Lắk,66
Xã Ea Trang,24445,Huyện M'Đrắk,652,Tỉnh Đắk Lắk,66
Xã Krông Jing,24427,Huyện M'Đrắk,652,Tỉnh Đắk Lắk,66
Xã Krông Á,24442,Huyện M'Đrắk,652,Tỉnh Đắk Lắk,66
Phường Ea Tam,24151,Thành phố Buôn Ma Thuột,643,Tỉnh Đắk Lắk,66
Phường Khánh Xuân,24154,Thành phố Buôn Ma Thuột,643,Tỉnh Đắk Lắk,66
Phường Thành Công,24133,Thành phố Buôn Ma Thuột,643,Tỉnh Đắk Lắk,66
Phường Thành Nhất,24130,Thành phố Buôn Ma Thuột,643,Tỉnh Đắk Lắk,66
Phường Tân An,24124,Thành phố Buôn Ma Thuột,643,Tỉnh Đắk Lắk,66
Phường Tân Hòa,24121,Thành phố Buôn Ma Thuột,643,Tỉnh Đắk Lắk,66
Phường Tân Lập,24118,Thành phố Buôn Ma Thuột,643,Tỉnh Đắk Lắk,66
Phường Tân Lợi,24136,Thành phố Buôn Ma Thuột,643,Tỉnh Đắk Lắk,66
Phường Tân Thành,24142,Thành phố Buôn Ma Thuột,643,Tỉnh Đắk Lắk,66
Phường Tân Tiến,24145,Thành phố Buôn Ma Thuột,643,Tỉnh Đắk Lắk,66
Phường Tự An,24148,Thành phố Buôn Ma Thuột,643,Tỉnh Đắk Lắk,66
Xã Cư ÊBur,24160,Thành phố Buôn Ma Thuột,643,Tỉnh Đắk Lắk,66
Xã Ea Kao,24169,Thành phố Buôn Ma Thuột,643,Tỉnh Đắk Lắk,66
Xã Ea Tu,24163,Thành phố Buôn Ma Thuột,643,Tỉnh Đắk Lắk,66
Xã Hòa Khánh,24175,Thành phố Buôn Ma Thuột,643,Tỉnh Đắk Lắk,66
Xã Hòa Phú,24172,Thành phố Buôn Ma Thuột,643,Tỉnh Đắk Lắk,66
Xã Hòa Thuận,24157,Thành phố Buôn Ma Thuột,643,Tỉnh Đắk Lắk,66
Xã Hòa Thắng,24166,Thành phố Buôn Ma Thuột,643,Tỉnh Đắk Lắk,66
Xã Hòa Xuân,24178,Thành phố Buôn Ma Thuột,643,Tỉnh Đắk Lắk,66
Phường An Bình,24308,Thị xã Buôn Hồ,644,Tỉnh Đắk Lắk,66
Phường An Lạc,24305,Thị xã Buôn Hồ,644,Tỉnh Đắk Lắk,66
Phường Bình Tân,24332,Thị xã Buôn Hồ,644,Tỉnh Đắk Lắk,66
Phường Thiện An,24311,Thị xã Buôn Hồ,644,Tỉnh Đắk Lắk,66
Phường Thống Nhất,24331,Thị xã Buôn Hồ,644,Tỉnh Đắk Lắk,66
Phường Đoàn Kết,24322,Thị xã Buôn Hồ,644,Tỉnh Đắk Lắk,66
Phường Đạt Hiếu,24318,Thị xã Buôn Hồ,644,Tỉnh Đắk Lắk,66
Xã Bình Thuận,24337,Thị xã Buôn Hồ,644,Tỉnh Đắk Lắk,66
Xã Cư Bao,24340,Thị xã Buôn Hồ,644,Tỉnh Đắk Lắk,66
Xã Ea Drông,24328,Thị xã Buôn Hồ,644,Tỉnh Đắk Lắk,66
Xã Ea Siên,24334,Thị xã Buôn Hồ,644,Tỉnh Đắk Lắk,66
Thị trấn Ea T'Ling,24640,Huyện Cư Jút,662,Tỉnh Đắk Nông,67
Xã Cư Knia,24658,Huyện Cư Jút,662,Tỉnh Đắk Nông,67
Xã Ea Pô,24646,Huyện Cư Jút,662,Tỉnh Đắk Nông,67
Xã Nam Dong,24649,Huyện Cư Jút,662,Tỉnh Đắk Nông,67
Xã Trúc Sơn,24661,Huyện Cư Jút,662,Tỉnh Đắk Nông,67
Xã Tâm Thắng,24655,Huyện Cư Jút,662,Tỉnh Đắk Nông,67
Xã Đắk DRông,24652,Huyện Cư Jút,662,Tỉnh Đắk Nông,67
Xã Đắk Wil,24643,Huyện Cư Jút,662,Tỉnh Đắk Nông,67
Thị trấn Đắk Mâm,24688,Huyện Krông Nô,664,Tỉnh Đắk Nông,67
Xã Buôn Choah,24694,Huyện Krông Nô,664,Tỉnh Đắk Nông,67
Xã Nam Xuân,24692,Huyện Krông Nô,664,Tỉnh Đắk Nông,67
Xã Nam Đà,24697,Huyện Krông Nô,664,Tỉnh Đắk Nông,67
Xã Nâm N'Đir,24715,Huyện Krông Nô,664,Tỉnh Đắk Nông,67
Xã Nâm Nung,24703,Huyện Krông Nô,664,Tỉnh Đắk Nông,67
Xã Quảng Phú,24712,Huyện Krông Nô,664,Tỉnh Đắk Nông,67
Xã Tân Thành,24699,Huyện Krông Nô,664,Tỉnh Đắk Nông,67
Xã Đắk Drô,24700,Huyện Krông Nô,664,Tỉnh Đắk Nông,67
Xã Đắk Nang,24709,Huyện Krông Nô,664,Tỉnh Đắk Nông,67
Xã Đắk Sôr,24691,Huyện Krông Nô,664,Tỉnh Đắk Nông,67
Xã Đức Xuyên,24706,Huyện Krông Nô,664,Tỉnh Đắk Nông,67
Xã Quảng Trực,24736,Huyện Tuy Đức,667,Tỉnh Đắk Nông,67
Xã Quảng Tâm,24740,Huyện Tuy Đức,667,Tỉnh Đắk Nông,67
Xã Quảng Tân,24748,Huyện Tuy Đức,667,Tỉnh Đắk Nông,67
Xã Đắk Búk So,24739,Huyện Tuy Đức,667,Tỉnh Đắk Nông,67
Xã Đắk Ngo,24746,Huyện Tuy Đức,667,Tỉnh Đắk Nông,67
Xã Đắk R'Tíh,24742,Huyện Tuy Đức,667,Tỉnh Đắk Nông,67
Xã Quảng Hoà,24620,Huyện Đăk Glong,661,Tỉnh Đắk Nông,67
Xã Quảng Khê,24631,Huyện Đăk Glong,661,Tỉnh Đắk Nông,67
Xã Quảng Sơn,24616,Huyện Đăk Glong,661,Tỉnh Đắk Nông,67
Xã Đắk Ha,24622,Huyện Đăk Glong,661,Tỉnh Đắk Nông,67
Xã Đắk Plao,24634,Huyện Đăk Glong,661,Tỉnh Đắk Nông,67
Xã Đắk R'Măng,24625,Huyện Đăk Glong,661,Tỉnh Đắk Nông,67
Xã Đắk Som,24637,Huyện Đăk Glong,661,Tỉnh Đắk Nông,67
Thị trấn Đắk Mil,24664,Huyện Đắk Mil,663,Tỉnh Đắk Nông,67
Xã Long Sơn,24678,Huyện Đắk Mil,663,Tỉnh Đắk Nông,67
Xã Thuận An,24682,Huyện Đắk Mil,663,Tỉnh Đắk Nông,67
Xã Đắk Gằn,24673,Huyện Đắk Mil,663,Tỉnh Đắk Nông,67
Xã Đắk Lao,24667,Huyện Đắk Mil,663,Tỉnh Đắk Nông,67
Xã Đắk N'Drót,24677,Huyện Đắk Mil,663,Tỉnh Đắk Nông,67
Xã Đắk R'La,24670,Huyện Đắk Mil,663,Tỉnh Đắk Nông,67
Xã Đắk Sắk,24679,Huyện Đắk Mil,663,Tỉnh Đắk Nông,67
Xã Đức Minh,24685,Huyện Đắk Mil,663,Tỉnh Đắk Nông,67
Xã Đức Mạnh,24676,Huyện Đắk Mil,663,Tỉnh Đắk Nông,67
Thị trấn Kiến Đức,24733,Huyện Đắk R'Lấp,666,Tỉnh Đắk Nông,67
Xã Hưng Bình,24761,Huyện Đắk R'Lấp,666,Tỉnh Đắk Nông,67
Xã Kiến Thành,24754,Huyện Đắk R'Lấp,666,Tỉnh Đắk Nông,67
Xã Nghĩa Thắng,24756,Huyện Đắk R'Lấp,666,Tỉnh Đắk Nông,67
Xã Nhân Cơ,24751,Huyện Đắk R'Lấp,666,Tỉnh Đắk Nông,67
Xã Nhân Đạo,24766,Huyện Đắk R'Lấp,666,Tỉnh Đắk Nông,67
Xã Quảng Tín,24745,Huyện Đắk R'Lấp,666,Tỉnh Đắk Nông,67
Xã Đạo Nghĩa,24757,Huyện Đắk R'Lấp,666,Tỉnh Đắk Nông,67
Xã Đắk Ru,24763,Huyện Đắk R'Lấp,666,Tỉnh Đắk Nông,67
Xã Đắk Sin,24760,Huyện Đắk R'Lấp,666,Tỉnh Đắk Nông,67
Xã Đắk Wer,24750,Huyện Đắk R'Lấp,666,Tỉnh Đắk Nông,67
Thị trấn Đức An,24717,Huyện Đắk Song,665,Tỉnh Đắk Nông,67
Xã Nam Bình,24721,Huyện Đắk Song,665,Tỉnh Đắk Nông,67
Xã Nâm N'Jang,24728,Huyện Đắk Song,665,Tỉnh Đắk Nông,67
Xã Thuận Hà,24722,Huyện Đắk Song,665,Tỉnh Đắk Nông,67
Xã Thuận Hạnh,24724,Huyện Đắk Song,665,Tỉnh Đắk Nông,67
Xã Trường Xuân,24730,Huyện Đắk Song,665,Tỉnh Đắk Nông,67
Xã Đắk Hòa,24719,Huyện Đắk Song,665,Tỉnh Đắk Nông,67
Xã Đắk Môl,24718,Huyện Đắk Song,665,Tỉnh Đắk Nông,67
Xã Đắk N'Dung,24727,Huyện Đắk Song,665,Tỉnh Đắk Nông,67
Phường Nghĩa Phú,24614,Thành phố Gia Nghĩa,660,Tỉnh Đắk Nông,67
Phường Nghĩa Thành,24612,Thành phố Gia Nghĩa,660,Tỉnh Đắk Nông,67
Phường Nghĩa Trung,24617,Thành phố Gia Nghĩa,660,Tỉnh Đắk Nông,67
Phường Nghĩa Tân,24615,Thành phố Gia Nghĩa,660,Tỉnh Đắk Nông,67
Phường Nghĩa Đức,24611,Thành phố Gia Nghĩa,660,Tỉnh Đắk Nông,67
Phường Quảng Thành,24619,Thành phố Gia Nghĩa,660,Tỉnh Đắk Nông,67
Xã Đăk R'Moan,24618,Thành phố Gia Nghĩa,660,Tỉnh Đắk Nông,67
Xã Đắk Nia,24628,Thành phố Gia Nghĩa,660,Tỉnh Đắk Nông,67
Thị trấn Long Giao,26341,Huyện Cẩm Mỹ,739,Tỉnh Đồng Nai,75
Xã Bảo Bình,26350,Huyện Cẩm Mỹ,739,Tỉnh Đồng Nai,75
Xã Lâm San,26365,Huyện Cẩm Mỹ,739,Tỉnh Đồng Nai,75
Xã Nhân Nghĩa,26335,Huyện Cẩm Mỹ,739,Tỉnh Đồng Nai,75
Xã Sông Nhạn,26329,Huyện Cẩm Mỹ,739,Tỉnh Đồng Nai,75
Xã Sông Ray,26362,Huyện Cẩm Mỹ,739,Tỉnh Đồng Nai,75
Xã Thừa Đức,26347,Huyện Cẩm Mỹ,739,Tỉnh Đồng Nai,75
Xã Xuân Bảo,26353,Huyện Cẩm Mỹ,739,Tỉnh Đồng Nai,75
Xã Xuân Mỹ,26344,Huyện Cẩm Mỹ,739,Tỉnh Đồng Nai,75
Xã Xuân Quế,26332,Huyện Cẩm Mỹ,739,Tỉnh Đồng Nai,75
Xã Xuân Tây,26356,Huyện Cẩm Mỹ,739,Tỉnh Đồng Nai,75
Xã Xuân Đông,26359,Huyện Cẩm Mỹ,739,Tỉnh Đồng Nai,75
Xã Xuân Đường,26338,Huyện Cẩm Mỹ,739,Tỉnh Đồng Nai,75
Thị trấn Long Thành,26368,Huyện Long Thành,740,Tỉnh Đồng Nai,75
Xã An Phước,26383,Huyện Long Thành,740,Tỉnh Đồng Nai,75
Xã Bàu Cạn,26410,Huyện Long Thành,740,Tỉnh Đồng Nai,75
Xã Bình An,26386,Huyện Long Thành,740,Tỉnh Đồng Nai,75
Xã Bình Sơn,26395,Huyện Long Thành,740,Tỉnh Đồng Nai,75
Xã Cẩm Đường,26401,Huyện Long Thành,740,Tỉnh Đồng Nai,75
Xã Long An,26404,Huyện Long Thành,740,Tỉnh Đồng Nai,75
Xã Long Phước,26413,Huyện Long Thành,740,Tỉnh Đồng Nai,75
Xã Long Đức,26389,Huyện Long Thành,740,Tỉnh Đồng Nai,75
Xã Lộc An,26392,Huyện Long Thành,740,Tỉnh Đồng Nai,75
Xã Phước Bình,26416,Huyện Long Thành,740,Tỉnh Đồng Nai,75
Xã Phước Thái,26422,Huyện Long Thành,740,Tỉnh Đồng Nai,75
Xã Tam An,26398,Huyện Long Thành,740,Tỉnh Đồng Nai,75
Xã Tân Hiệp,26419,Huyện Long Thành,740,Tỉnh Đồng Nai,75
Thị trấn Hiệp Phước,26479,Huyện Nhơn Trạch,742,Tỉnh Đồng Nai,75
Xã Long Thọ,26494,Huyện Nhơn Trạch,742,Tỉnh Đồng Nai,75
Xã Long Tân,26473,Huyện Nhơn Trạch,742,Tỉnh Đồng Nai,75
Xã Phú Hội,26485,Huyện Nhơn Trạch,742,Tỉnh Đồng Nai,75
Xã Phú Hữu,26482,Huyện Nhơn Trạch,742,Tỉnh Đồng Nai,75
Xã Phú Thạnh,26488,Huyện Nhơn Trạch,742,Tỉnh Đồng Nai,75
Xã Phú Đông,26491,Huyện Nhơn Trạch,742,Tỉnh Đồng Nai,75
Xã Phước An,26503,Huyện Nhơn Trạch,742,Tỉnh Đồng Nai,75
Xã Phước Khánh,26500,Huyện Nhơn Trạch,742,Tỉnh Đồng Nai,75
Xã Phước Thiền,26470,Huyện Nhơn Trạch,742,Tỉnh Đồng Nai,75
Xã Vĩnh Thanh,26497,Huyện Nhơn Trạch,742,Tỉnh Đồng Nai,75
Xã Đại Phước,26476,Huyện Nhơn Trạch,742,Tỉnh Đồng Nai,75
Thị trấn Dầu Giây,26326,Huyện Thống Nhất,738,Tỉnh Đồng Nai,75
Xã Bàu Hàm 2,26314,Huyện Thống Nhất,738,Tỉnh Đồng Nai,75
Xã Gia Kiệm,26308,Huyện Thống Nhất,738,Tỉnh Đồng Nai,75
Xã Gia Tân 1,26299,Huyện Thống Nhất,738,Tỉnh Đồng Nai,75
Xã Gia Tân 2,26302,Huyện Thống Nhất,738,Tỉnh Đồng Nai,75
Xã Gia Tân 3,26305,Huyện Thống Nhất,738,Tỉnh Đồng Nai,75
Xã Hưng Lộc,26317,Huyện Thống Nhất,738,Tỉnh Đồng Nai,75
Xã Lộ 25,26320,Huyện Thống Nhất,738,Tỉnh Đồng Nai,75
Xã Quang Trung,26311,Huyện Thống Nhất,738,Tỉnh Đồng Nai,75
Xã Xuân Thiện,26323,Huyện Thống Nhất,738,Tỉnh Đồng Nai,75
Thị trấn Trảng Bom,26248,Huyện Trảng Bom,737,Tỉnh Đồng Nai,75
Xã An Viễn,26296,Huyện Trảng Bom,737,Tỉnh Đồng Nai,75
Xã Bàu Hàm,26257,Huyện Trảng Bom,737,Tỉnh Đồng Nai,75
Xã Bình Minh,26278,Huyện Trảng Bom,737,Tỉnh Đồng Nai,75
Xã Bắc Sơn,26269,Huyện Trảng Bom,737,Tỉnh Đồng Nai,75
Xã Cây Gáo,26254,Huyện Trảng Bom,737,Tỉnh Đồng Nai,75
Xã Giang Điền,26293,Huyện Trảng Bom,737,Tỉnh Đồng Nai,75
Xã Hưng Thịnh,26287,Huyện Trảng Bom,737,Tỉnh Đồng Nai,75
Xã Hố Nai 3,26272,Huyện Trảng Bom,737,Tỉnh Đồng Nai,75
Xã Quảng Tiến,26290,Huyện Trảng Bom,737,Tỉnh Đồng Nai,75
Xã Sông Thao,26260,Huyện Trảng Bom,737,Tỉnh Đồng Nai,75
Xã Sông Trầu,26263,Huyện Trảng Bom,737,Tỉnh Đồng Nai,75
Xã Thanh Bình,26251,Huyện Trảng Bom,737,Tỉnh Đồng Nai,75
Xã Trung Hoà,26281,Huyện Trảng Bom,737,Tỉnh Đồng Nai,75
Xã Tây Hoà,26275,Huyện Trảng Bom,737,Tỉnh Đồng Nai,75
Xã Đông Hoà,26266,Huyện Trảng Bom,737,Tỉnh Đồng Nai,75
Xã Đồi 61,26284,Huyện Trảng Bom,737,Tỉnh Đồng Nai,75
Thị trấn Tân Phú,26116,Huyện Tân Phú,734,Tỉnh Đồng Nai,75
Xã Dak Lua,26119,Huyện Tân Phú,734,Tỉnh Đồng Nai,75
Xã Nam Cát Tiên,26122,Huyện Tân Phú,734,Tỉnh Đồng Nai,75
Xã Phú An,26125,Huyện Tân Phú,734,Tỉnh Đồng Nai,75
Xã Phú Bình,26158,Huyện Tân Phú,734,Tỉnh Đồng Nai,75
Xã Phú Lâm,26155,Huyện Tân Phú,734,Tỉnh Đồng Nai,75
Xã Phú Lập,26134,Huyện Tân Phú,734,Tỉnh Đồng Nai,75
Xã Phú Lộc,26152,Huyện Tân Phú,734,Tỉnh Đồng Nai,75
Xã Phú Sơn,26146,Huyện Tân Phú,734,Tỉnh Đồng Nai,75
Xã Phú Thanh,26161,Huyện Tân Phú,734,Tỉnh Đồng Nai,75
Xã Phú Thịnh,26140,Huyện Tân Phú,734,Tỉnh Đồng Nai,75
Xã Phú Xuân,26149,Huyện Tân Phú,734,Tỉnh Đồng Nai,75
Xã Phú Điền,26167,Huyện Tân Phú,734,Tỉnh Đồng Nai,75
Xã Thanh Sơn,26143,Huyện Tân Phú,734,Tỉnh Đồng Nai,75
Xã Trà Cổ,26164,Huyện Tân Phú,734,Tỉnh Đồng Nai,75
Xã Tà Lài,26131,Huyện Tân Phú,734,Tỉnh Đồng Nai,75
Thị trấn Vĩnh An,26170,Huyện Vĩnh Cửu,735,Tỉnh Đồng Nai,75
Xã Bình Lợi,26185,Huyện Vĩnh Cửu,735,Tỉnh Đồng Nai,75
Xã Mã Đà,26200,Huyện Vĩnh Cửu,735,Tỉnh Đồng Nai,75
Xã Phú Lý,26173,Huyện Vĩnh Cửu,735,Tỉnh Đồng Nai,75
Xã Thiện Tân,26191,Huyện Vĩnh Cửu,735,Tỉnh Đồng Nai,75
Xã Thạnh Phú,26188,Huyện Vĩnh Cửu,735,Tỉnh Đồng Nai,75
Xã Trị An,26176,Huyện Vĩnh Cửu,735,Tỉnh Đồng Nai,75
Xã Tân An,26179,Huyện Vĩnh Cửu,735,Tỉnh Đồng Nai,75
Xã Tân Bình,26194,Huyện Vĩnh Cửu,735,Tỉnh Đồng Nai,75
Xã Vĩnh Tân,26182,Huyện Vĩnh Cửu,735,Tỉnh Đồng Nai,75
Thị trấn Gia Ray,26425,Huyện Xuân Lộc,741,Tỉnh Đồng Nai,75
Xã Bảo Hoà,26464,Huyện Xuân Lộc,741,Tỉnh Đồng Nai,75
Xã Lang Minh,26467,Huyện Xuân Lộc,741,Tỉnh Đồng Nai,75
Xã Suối Cao,26431,Huyện Xuân Lộc,741,Tỉnh Đồng Nai,75
Xã Suối Cát,26452,Huyện Xuân Lộc,741,Tỉnh Đồng Nai,75
Xã Xuân Bắc,26428,Huyện Xuân Lộc,741,Tỉnh Đồng Nai,75
Xã Xuân Hiệp,26455,Huyện Xuân Lộc,741,Tỉnh Đồng Nai,75
Xã Xuân Hòa,26443,Huyện Xuân Lộc,741,Tỉnh Đồng Nai,75
Xã Xuân Hưng,26446,Huyện Xuân Lộc,741,Tỉnh Đồng Nai,75
Xã Xuân Phú,26458,Huyện Xuân Lộc,741,Tỉnh Đồng Nai,75
Xã Xuân Thành,26434,Huyện Xuân Lộc,741,Tỉnh Đồng Nai,75
Xã Xuân Thọ,26437,Huyện Xuân Lộc,741,Tỉnh Đồng Nai,75
Xã Xuân Trường,26440,Huyện Xuân Lộc,741,Tỉnh Đồng Nai,75
Xã Xuân Tâm,26449,Huyện Xuân Lộc,741,Tỉnh Đồng Nai,75
Xã Xuân Định,26461,Huyện Xuân Lộc,741,Tỉnh Đồng Nai,75
Thị trấn Định Quán,26206,Huyện Định Quán,736,Tỉnh Đồng Nai,75
Xã Gia Canh,26230,Huyện Định Quán,736,Tỉnh Đồng Nai,75
Xã La Ngà,26227,Huyện Định Quán,736,Tỉnh Đồng Nai,75
Xã Ngọc Định,26224,Huyện Định Quán,736,Tỉnh Đồng Nai,75
Xã Phú Cường,26236,Huyện Định Quán,736,Tỉnh Đồng Nai,75
Xã Phú Hòa,26221,Huyện Định Quán,736,Tỉnh Đồng Nai,75
Xã Phú Lợi,26218,Huyện Định Quán,736,Tỉnh Đồng Nai,75
Xã Phú Ngọc,26233,Huyện Định Quán,736,Tỉnh Đồng Nai,75
Xã Phú Tân,26212,Huyện Định Quán,736,Tỉnh Đồng Nai,75
Xã Phú Túc,26242,Huyện Định Quán,736,Tỉnh Đồng Nai,75
Xã Phú Vinh,26215,Huyện Định Quán,736,Tỉnh Đồng Nai,75
Xã Suối Nho,26245,Huyện Định Quán,736,Tỉnh Đồng Nai,75
Xã Thanh Sơn,26209,Huyện Định Quán,736,Tỉnh Đồng Nai,75
Xã Túc Trưng,26239,Huyện Định Quán,736,Tỉnh Đồng Nai,75
Phường An Bình,26050,Thành phố Biên Hòa,731,Tỉnh Đồng Nai,75
Phường An Hòa,26371,Thành phố Biên Hòa,731,Tỉnh Đồng Nai,75
Phường Bình Đa,26047,Thành phố Biên Hòa,731,Tỉnh Đồng Nai,75
Phường Bửu Hòa,26053,Thành phố Biên Hòa,731,Tỉnh Đồng Nai,75
Phường Bửu Long,26011,Thành phố Biên Hòa,731,Tỉnh Đồng Nai,75
